890	30	30
891	30	30
892	30	30
893	30	20
894	30	30
895	30	30
896	30	30
897	30	30
898	30	30
899	30	30
900	20	20
901	30	30
902	20	30
903	30	20
904	30	30
905	20	30
906	20	20
907	30	30
908	20	30
909	30	30
910	30	20
911	20	30
912	30	30
913	30	30
914	30	30
915	30	30
916	30	30
917	30	20
918	20	30
919	30	20
920	20	30
921	30	20
922	30	30
923	20	20
924	20	30
925	20	20
926	30	30
927	30	30
928	20	30
929	30	20
930	20	20
931	30	30
932	30	30
933	20	30
934	30	30
935	30	30
936	30	20
937	20	30
938	20	30
939	30	20
940	20	30
941	20	20
942	40	40
943	30	30
944	20	20
945	20	30
946	20	20
947	30	30
948	20	20
949	20	30
950	30	20
951	20	30
952	30	20
953	30	30
954	20	20
955	30	30
956	20	20
957	30	30
958	30	30
959	30	30
960	30	20
961	20	30
962	20	20
963	30	20
964	20	30
965	20	20
966	20	20
967	30	30
968	20	20
969	30	30
970	30	20
971	20	30
972	30	20
973	30	30
974	20	20
975	20	30
976	30	20
977	30	30
978	30	30
979	30	30
980	20	20
981	30	30
982	20	20
983	20	30
984	30	30
985	30	30
986	20	30
987	30	20
988	30	30
989	20	20
990	20	20
991	30	30
992	20	30
993	30	20
994	30	30
995	30	30
996	20	20
997	20	20
998	30	30
999	30	20
1000	20	30
1001	20	20
1002	20	20
1003	30	30
1004	30	30
1005	20	20
1006	20	20
1007	20	20
1008	30	30
1009	20	30
1010	30	30
1011	30	30
1012	30	20
1013	30	20
1014	30	30
1015	20	20
1016	20	30
1017	20	20
1018	30	20
1019	20	30
1020	20	20
1021	20	20
1022	20	30
1023	20	20
1024	20	20
1025	20	20
1026	20	30
1027	30	20
1028	30	30
1029	30	20
1030	20	30
1031	20	20
1032	20	20
1033	20	20
1034	20	20
1035	20	30
1036	20	20
1037	30	20
1038	20	20
1039	20	30
1040	20	20
1041	20	20
1042	20	20
1043	20	20
1044	20	20
1045	20	20
1046	30	20
1047	20	20
1048	20	30
1049	20	20
1050	20	20
1051	20	20
1052	10	20
1053	20	20
1054	30	30
1055	20	20
1056	30	30
1057	20	20
1058	20	20
1059	20	20
1060	20	30
1061	20	20
1062	30	30
1063	20	20
1064	30	20
1065	20	30
1066	20	20
1067	20	20
1068	20	30
1069	20	20
1070	20	20
1071	20	30
1072	20	20
1073	30	20
1074	20	20
1075	20	30
1076	30	20
1077	30	20
1078	20	30
1079	20	20
1080	20	20
1081	20	20
1082	20	20
1083	30	20
1084	30	30
1085	80	70
1086	30	30
1087	20	20
1088	30	30
1089	30	20
1090	30	20
1091	20	30
1092	20	20
1093	20	20
1094	20	20
1095	20	20
1096	20	20
1097	20	20
1098	20	20
1099	10	10
1100	20	20
1101	20	20
1102	20	20
1103	20	20
1104	20	30
1105	30	20
1106	20	20
1107	20	20
1108	20	30
1109	30	20
1110	30	20
1111	20	20
1112	20	30
1113	30	20
1114	20	30
1115	20	20
1116	20	20
1117	20	20
1118	20	20
1119	30	20
1120	70	70
1121	30	30
1122	20	20
1123	20	20
1124	20	30
1125	20	20
1126	30	20
1127	20	30
1128	20	20
1129	30	20
1130	20	20
1131	20	30
1132	20	20
1133	20	20
1134	20	20
1135	20	20
1136	20	20
1137	20	20
1138	70	70
1139	20	20
1140	20	20
1141	20	10
1142	20	20
1143	20	20
1144	20	20
1145	20	30
1146	20	20
1147	20	20
1148	20	20
1149	30	20
1150	70	70
1151	70	70
1152	20	20
1153	120	120
1154	20	20
1155	20	20
1156	20	20
1157	20	20
1158	60	60
1159	20	20
1160	110	110
1161	20	20
1162	20	20
1163	20	20
1164	90	90
1165	310	310
1166	170	170
1167	260	270
1168	130	130
1169	130	130
1170	60	60
1171	100	110
1172	60	50
1173	660	660
1174	40	50
1175	190	180
1176	30	30
1177	90	80
1178	100	100
1179	50	50
1180	30	30
1181	60	60
1182	20	30
1183	50	50
1184	30	20
1185	260	260
1186	20	20
1187	160	170
1188	110	110
1189	30	30
1190	80	80
1191	20	20
1192	30	30
1193	50	50
1194	30	30
1195	70	70
1196	20	20
1197	60	60
1198	30	30
1199	20	20
1200	40	40
1201	180	180
1202	60	60
1203	20	20
1204	60	70
1205	70	60
1206	250	260
1207	150	150
1208	40	40
1209	20	20
1210	20	20
1211	70	70
1212	100	90
1213	20	30
1214	80	80
1215	70	70
1216	50	50
1217	40	40
1218	70	80
1219	60	50
1220	100	110
1221	40	30
1222	30	30
1223	100	100
1224	30	30
1225	30	30
1226	70	70
1227	90	90
1228	50	60
1229	40	40
1230	60	60
1231	70	70
1232	30	30
1233	20	20
1234	40	40
1235	80	80
1236	90	90
1237	30	30
1238	50	50
1239	30	30
1240	30	30
1241	30	20
1242	110	110
1243	40	40
1244	50	60
1245	40	30
1246	30	40
1247	20	20
1248	130	120
1249	130	140
1250	30	30
1251	30	30
1252	40	40
1253	40	30
1254	50	60
1255	30	20
1256	60	60
1257	40	40
1258	40	40
1259	70	80
1260	20	30
1261	30	30
1262	50	40
1263	40	50
1264	50	50
1265	30	30
1266	20	30
1267	50	50
1268	80	80
1269	20	10
1270	120	130
1271	100	100
1272	30	30
1273	40	40
1274	50	50
1275	50	50
1276	40	40
1277	110	110
1278	70	70
1279	140	140
1280	50	50
1281	70	70
1282	40	40
1283	70	70
1284	100	110
1285	50	50
1286	50	50
1287	120	120
1288	140	140
1289	120	120
1290	30	20
1291	160	160
1292	280	290
1293	110	110
1294	160	160
1295	150	150
1296	170	170
1297	30	30
1298	120	120
1299	290	280
1300	60	60
1301	170	160
1302	90	100
1303	130	130
1304	160	160
1305	80	70
1306	70	70
1307	140	140
1308	220	220
1309	470	460
1310	140	140
1311	230	240
1312	70	70
1313	290	280
1314	80	80
1315	270	280
1316	220	220
1317	160	160
1318	30	30
1319	210	210
1320	60	60
1321	160	160
1322	30	40
1323	330	330
1324	260	270
1325	60	50
1326	150	150
1327	130	140
1328	280	270
1329	290	290
1330	280	280
1331	430	430
1332	380	380
1333	420	410
1334	70	70
1335	310	320
1336	390	390
1337	60	50
1338	180	180
1339	380	380
1340	480	480
1341	320	310
1342	190	190
1343	430	430
1344	310	310
1345	490	490
1346	300	300
1347	140	130
1348	60	60
1349	150	150
1350	40	40
1351	110	120
1352	440	430
1353	430	430
1354	1070	1060
1355	410	420
1356	300	290
1357	30	30
1358	80	80
1359	90	90
1360	100	100
1361	70	70
1362	90	90
1363	110	110
1364	120	120
1365	50	50
1366	40	40
1367	340	350
1368	120	120
1369	120	120
1370	100	90
1371	100	110
1372	200	190
1373	150	160
1374	190	200
1375	60	70
1376	180	180
1377	20	30
1378	150	150
1379	160	160
1380	260	260
1381	230	220
1382	60	70
1383	140	140
1384	100	100
1385	140	140
1386	290	290
1387	70	70
1388	130	130
1389	210	200
1390	290	290
1391	80	80
1392	310	320
1393	310	300
1394	360	360
1395	80	70
1396	580	590
1397	160	160
1398	50	50
1399	330	320
1400	30	40
1401	120	120
1402	60	60
1403	700	710
1404	340	340
1405	190	190
1406	340	340
1407	140	140
1408	500	500
1409	120	120
1410	450	450
1411	350	340
1412	50	60
1413	360	360
1414	470	460
1415	210	220
1416	300	300
1417	300	300
1418	130	130
1419	140	140
1420	60	60
1421	300	300
1422	390	390
1423	310	310
1424	480	470
1425	510	520
1426	510	500
1427	440	440
1428	220	220
1429	200	190
1430	140	140
1431	300	290
1432	60	70
1433	230	230
1434	640	640
1435	570	580
1436	100	90
1437	520	520
1438	910	910
1439	920	930
1440	620	610
1441	290	280
1442	710	720
1443	1490	1490
1444	230	220
1445	1580	1580
1446	350	350
1447	1630	1640
1448	1830	1830
1449	1190	1190
1450	2460	2470
1451	490	490
1452	2480	2470
1453	2340	2340
1454	790	800
1455	3000	3000
1456	1230	1230
1457	1520	1520
1458	960	960
1459	1380	1380
1460	1400	1400
1461	2540	2540
1462	110	110
1463	3720	3710
1464	3690	3690
1465	3700	3690
1466	1340	1350
1467	340	330
1468	130	130
1469	4630	4630
1470	2510	2510
1471	3860	3860
1472	5100	5090
1473	3410	3410
1474	690	700
1475	5230	5230
1476	50	50
1477	3660	3660
1478	820	820
1479	2990	2980
1480	1450	1450
1481	250	250
1482	110	110
1483	2860	2860
1484	140	140
1485	180	180
1486	190	180
1487	320	320
1488	50	50
1489	1970	1970
1490	1890	1890
1491	90	90
1492	590	590
1493	1540	1540
1494	8910	8910
1495	210	200
1496	4190	4190
1497	3990	3990
1498	220	230
1499	1480	1480
1500	3570	3570
1501	1840	1840
1502	150	150
1503	80	80
1504	890	880
1505	400	400
1506	50	40
1507	1090	1090
1508	80	80
1509	2020	2020
1510	1280	1280
1511	260	260
1512	50	60
1513	790	780
1514	150	150
1515	1750	1750
1516	50	60
1517	4610	4600
1518	4060	4060
1519	6330	6340
1520	80	70
1521	1530	1540
1522	1460	1460
1523	13820	13820
1524	1870	1860
1525	6660	6670
1526	2330	2320
1527	250	250
1528	3340	3340
1529	60	60
1530	1100	1110
1531	1750	1750
1532	350	350
1533	1120	1120
1534	110	110
1535	1130	1130
1536	780	780
1537	110	100
1538	2590	2590
1539	120	120
1540	950	950
1541	170	160
1542	1750	1750
1543	4890	4890
1544	7020	7010
1545	2400	2400
1546	1180	1170
1547	1050	1050
1548	1130	1130
1549	1830	1840
1550	4760	4770
1551	3920	3910
1552	820	820
1553	10	10
1554	320	320
1555	60	60
1556	5590	5580
1557	1590	1590
1558	1270	1270
1559	100	90
1560	160	160
